date,DHIAv,DHIMax,DNIAv,DNIMax,GHIAv,GHIMax,CDHIAv,CDHIMax,CDNIAv,CDNIMax,CGHIAv,CGHIMax,DPMin,DPAv,DPMax,WSMin,WSAv,WSMax,RainMin,RainAv,RainMax,RHMin,RHAv,RHMax,TMin,TAv,TMax,PMin,PAv,PMax,Weekday,Weekend,Festive,Q
2017-09-29,104.25,423,36.95833333,434,123.04166670000001,511,39.79166667,114,347.2083333,908,265.4583333,898,19.0,19.54166667,20.0,1.2,1.9916666669999998,3.1,4.609,4.948541667,5.443,69.78,92.00375,100.0,22.0,24.25,29.0,950,950.0,950,1,0,0,12380.0
2017-09-30,78.125,441,151.08333330000002,839,172.75,846,55.29166667,194,304.5416667,866,258.2083333,881,17.0,18.58333333,20.0,0.3,1.5125,2.8,4.156000000000001,4.6049166669999995,5.051,68.99,90.64458333,100.0,20.0,23.45833333,28.0,950,951.25,960,0,1,0,13542.0
2017-10-01,110.16666670000001,432,121.625,638,167.20833330000002,684,51.16666667,141,318.7916667,847,258.125,877,18.0,18.875,20.0,0.7,1.7625,3.2,4.663,4.827416667,5.051,61.98,88.8475,100.0,21.0,24.125,29.0,950,950.0,950,0,1,0,11697.0
2017-10-02,77.16666667,427,217.125,888,220.95833330000002,884,43.20833333,119,336.8333333,888,259.9166667,884,18.0,19.125,20.0,0.6,2.145833333,4.3,4.327,4.613,4.774,62.53,87.05125,100.0,21.0,24.875,30.0,950,950.0,950,1,0,0,12375.0
2017-10-03,74.83333333,338,232.875,907,231.04166669999998,880,39.54166667,110,346.5833333,907,259.6666667,880,17.0,19.08333333,21.0,0.8,2.133333333,3.5,3.895,4.884458333,5.803,58.75,88.25583333,100.0,20.0,24.625,30.0,950,950.0,950,1,0,0,13063.0
2017-10-04,104.95833329999999,414,113.0,872,185.5,738,37.91666667,103,346.4583333,915,258.6666667,884,19.0,20.29166667,21.0,1.2,2.245833333,3.4,4.499,5.162958333,5.631,75.04,94.4975,100.0,22.0,24.5,28.0,950,955.0,960,1,0,0,12799.0
2017-10-05,91.875,417,67.45833333,627,123.33333329999999,601,44.91666667,142,330.375,880,253.33333330000002,857,18.0,20.125,22.0,0.3,1.908333333,3.4,4.341,4.980708333,5.405,72.29,93.87583333,100.0,21.0,24.45833333,30.0,950,952.0833332999998,960,1,0,0,12249.0
2017-10-06,36.83333333,98,362.2083333,931,262.7916667,895,36.83333333,98,362.2083333,931,262.7916667,895,17.0,18.25,19.0,0.2,1.133333333,2.3,2.616,3.3071666669999997,4.5169999999999995,61.25,86.82,100.0,20.0,24.08333333,30.0,950,950.0,950,1,0,0,11768.0
2017-10-07,40.79166667,112,346.9583333,900,257.0,878,40.79166667,112,346.9583333,900,257.0,878,15.0,17.70833333,20.0,0.2,1.170833333,2.4,2.628,3.56375,4.396,55.05,80.64291667,100.0,19.0,25.04166667,31.0,950,950.0,950,0,1,0,13656.0
2017-10-08,44.41666667,119,333.4583333,894,253.125,872,44.41666667,119,333.4583333,894,253.125,872,17.0,18.875,21.0,0.6,1.091666667,1.8,3.404,3.9825,4.449,50.8,81.23541667,100.0,21.0,26.20833333,33.0,940,948.3333332999998,950,0,1,0,13555.0
2017-10-09,52.41666667,167,297.9166667,857,243.45833330000002,855,50.45833333,145,312.5416667,857,247.20833330000002,855,17.0,19.08333333,22.0,0.2,1.1125,2.2,3.75,4.378375,5.202999999999999,44.83,75.01625,97.75,23.0,27.79166667,34.0,940,948.75,950,1,0,0,12534.0
2017-10-10,60.875,389,5.458333333,80,65.45833333,454,60.33333333,217,288.9583333,804,240.33333330000002,817,14.0,17.5,21.0,0.1,2.25,5.6,4.446000000000001,4.717458333,4.928,78.97,94.47208333,100.0,16.0,21.625,25.0,950,954.1666667000002,960,1,0,0,12854.0
2017-10-11,78.91666667,334,18.41666667,287,85.70833333,393,56.91666667,152,291.1666667,823,240.70833330000002,839,13.0,14.70833333,17.0,0.2,1.475,2.3,3.841,4.388875,4.617,75.33,93.16083333,100.0,16.0,19.125,24.0,950,957.5,960,1,0,0,12116.0
2017-10-12,50.08333333,260,305.7083333,875,237.45833330000002,846,43.54166667,127,331.875,875,245.75,846,15.0,17.25,19.0,0.2,1.5,3.5,2.866,3.773625,4.315,68.06,89.33916667,100.0,18.0,22.5,28.0,950,951.25,960,1,0,0,12034.0
2017-10-13,58.75,388,299.375,928,232.20833330000002,864,35.58333333,92,352.9166667,928,249.70833330000002,864,16.0,17.58333333,20.0,0.8,1.9291666669999998,3.8,2.98,3.669541667,4.427,56.39,84.79916667,100.0,19.0,23.875,30.0,950,951.6666667000002,960,1,0,0,12487.0
2017-10-14,79.5,405,250.33333330000002,950,220.54166669999998,847,34.0,93,368.0833333,950,254.45833330000002,877,13.0,15.83333333,18.0,0.7,1.7541666669999998,3.7,2.209,2.686958333,4.078,41.91,79.5775,100.0,20.0,23.75,31.0,950,950.0,950,0,1,0,13527.0
2017-10-15,68.75,351,222.79166669999998,919,210.58333330000002,825,37.25,109,349.375,919,246.0,850,13.0,16.0,20.0,0.6,1.9916666669999998,3.4,2.32,3.511958333,4.9639999999999995,47.78,79.78875,100.0,19.0,23.5,30.0,950,956.6666667000002,960,0,1,0,12338.0
2017-10-16,38.25,103,347.9166667,916,246.04166669999998,855,38.25,103,347.9166667,916,246.04166669999998,855,7.0,9.791666667000001,15.0,0.9,3.075,5.0,1.755,2.9192083330000003,4.042,44.55,73.11583333,100.0,15.0,18.54166667,24.0,960,960.0,960,1,0,0,12102.0
2017-10-17,32.375,88,394.375,1002,262.625,907,32.375,88,394.375,1002,262.625,907,2.0,5.083333333,9.0,0.6,1.183333333,2.0,0.845,1.060208333,1.672,29.5,54.14083333,74.46,13.0,18.66666667,26.0,960,960.0,960,1,0,0,11673.0
2017-10-18,34.54166667,93,375.125,968,253.95833330000002,881,34.54166667,93,375.125,968,253.95833330000002,881,3.0,6.875,12.0,0.7,1.6166666669999998,3.4,0.982,1.5092083330000001,2.106,27.78,56.89833333,90.64,14.0,19.875,29.0,950,955.0,960,1,0,0,12262.0
2017-10-19,57.41666667,319,251.20833330000002,921,217.91666669999998,851,38.79166667,105,348.5,921,243.70833330000002,851,10.0,12.5,16.0,0.8,2.020833333,4.1,1.964,2.542125,3.182,42.32,74.71208333,100.0,15.0,21.25,29.0,950,950.0,950,1,0,0,12314.0
2017-10-20,84.58333333,392,186.70833330000002,739,178.79166669999998,703,42.54166667,116,329.0416667,891,236.66666669999998,832,13.0,14.95833333,17.0,0.5,1.3958333330000001,2.9,2.9160000000000004,3.3071666669999997,3.687,46.58,80.82458333,100.0,16.0,22.20833333,30.0,950,950.0,950,1,0,0,12606.0
2017-10-21,71.66666667,382,190.33333330000002,869,185.625,821,47.125,145,308.9583333,878,231.95833330000002,821,15.0,16.04166667,18.0,0.6,1.308333333,3.0,3.238,3.462958333,3.685,40.96,76.27291667,100.0,19.0,24.625,33.0,950,950.0,950,0,1,0,12400.0
2017-10-22,56.83333333,163,282.375,817,226.375,806,56.83333333,163,282.375,817,226.375,806,17.0,17.70833333,19.0,0.4,2.366666667,4.2,3.221,3.348375,3.57,60.46,84.90875,100.0,20.0,24.125,30.0,950,954.5833332999998,960,0,1,0,12032.0
2017-10-23,37.45833333,96,346.75,942,239.41666669999998,845,37.45833333,96,346.75,942,239.41666669999998,845,15.0,16.75,18.0,0.5,1.4916666669999998,2.8,2.09,2.413875,3.1519999999999997,46.75,83.08916667,100.0,19.0,23.625,31.0,950,957.5,960,1,0,0,13542.0
2017-10-24,35.25,129,14.20833333,341,37.45833333,129,51.25,158,310.5,854,231.54166669999998,815,8.0,12.79166667,18.0,0.4,1.704166667,3.8,1.7719999999999998,2.270458333,2.795,50.28,79.28333333,100.0,15.0,20.08333333,25.0,960,960.0,960,1,0,0,12928.0
2017-10-25,37.75,102,357.0,953,241.33333330000002,852,37.75,102,357.0,953,241.33333330000002,852,3.0,6.416666667,9.0,0.6,1.391666667,2.8,1.271,1.456625,1.758,33.42,62.225,82.25,12.0,17.95833333,26.0,950,958.75,960,1,0,0,12400.0
2017-10-26,39.0,133,340.9583333,944,234.91666669999998,841,36.41666667,101,357.9583333,944,238.45833330000002,841,7.0,9.541666667000001,14.0,0.5,1.329166667,2.3,1.271,1.5852083330000002,1.9780000000000002,31.83,60.45875,81.93,14.0,21.79166667,31.0,950,950.0,950,1,0,0,11990.0
2017-10-27,64.5,367,277.875,874,213.0,787,44.66666667,126,326.5,886,230.125,818,4.0,6.875,10.0,1.3,3.420833333,7.3,1.391,1.716,2.011,42.46,61.04125,80.66,11.0,18.08333333,23.0,950,950.8333332999998,960,1,0,0,12188.0
2017-10-28,45.125,233,324.2083333,930,227.875,832,39.41666667,111,347.25,930,234.45833330000002,832,-1.0,0.875,3.0,0.2,2.15,4.1,1.4,1.494625,1.571,30.46,57.88916667,86.85,7.0,13.0,21.0,950,956.6666667000002,960,0,1,0,13011.0
2017-10-29,38.625,112,344.4583333,926,231.0,822,38.625,112,344.4583333,926,231.0,822,0.0,3.291666667,7.0,0.2,1.208333333,2.4,1.4780000000000002,1.6973333330000002,1.903,30.79,56.56083333,74.09,10.0,15.95833333,24.0,950,951.25,960,0,1,0,11862.0
2017-10-30,35.5,97,352.3333333,944,231.25,823,35.5,97,352.3333333,944,231.25,823,3.0,6.708333333,11.0,0.9,1.4125,2.4,1.4409999999999998,1.7294583330000002,2.1390000000000002,25.39,53.54958333,78.48,14.0,20.875,31.0,950,950.0,950,1,0,0,11100.0
2017-10-31,59.875,306,256.75,844,205.625,779,52.70833333,160,281.5416667,844,214.25,779,10.0,13.375,17.0,0.2,1.3958333330000001,3.2,2.26,3.1775,3.7960000000000003,49.68,76.41416667,100.0,16.0,21.41666667,29.0,950,950.0,950,1,0,0,12330.0
2017-11-01,36.5,100,337.4166667,924,224.25,804,36.5,100,337.4166667,924,224.25,804,11.0,13.0,15.0,0.2,1.4458333330000002,2.7,2.252,2.507541667,3.2560000000000002,33.04,70.19416667,100.0,17.0,23.20833333,32.0,950,950.0,950,1,0,0,12430.0
2017-11-02,35.95833333,98,339.4166667,928,223.125,802,35.95833333,98,339.4166667,928,223.125,802,10.0,13.20833333,18.0,0.8,1.3125,2.6,2.015,2.517208333,3.153,29.77,63.85208333,99.43,19.0,25.08333333,34.0,950,950.0,950,1,0,0,12509.0
2017-11-03,50.20833333,141,281.4583333,831,210.33333330000002,765,50.20833333,141,281.4583333,831,210.33333330000002,765,16.0,17.58333333,19.0,0.7,1.375,2.8,3.025,3.319666667,3.739,48.26,81.03791667,100.0,20.0,25.08333333,33.0,950,950.0,950,1,0,0,12163.0
2017-11-04,64.54166667,341,230.875,876,186.125,776,41.79166667,117,313.375,876,214.66666669999998,776,15.0,16.0,18.0,0.7,1.4375,3.3,2.332,2.834375,3.179,39.19,75.55,100.0,19.0,24.79166667,34.0,950,950.0,950,0,1,0,12533.0
2017-11-05,34.58333333,99,345.9166667,924,220.29166669999998,791,34.58333333,99,345.9166667,924,220.29166669999998,791,11.0,12.54166667,14.0,0.9,1.345833333,2.4,1.758,2.027375,2.225,30.54,61.48958333,88.64,18.0,25.0,34.0,950,950.0,950,0,1,0,13466.0
2017-11-06,35.75,102,346.0416667,932,220.95833330000002,796,35.75,102,346.0416667,932,220.95833330000002,796,9.0,10.25,13.0,0.8,1.2625,2.5,1.33,1.62625,1.734,26.02,51.08333333,65.91,20.0,25.20833333,34.0,950,950.0,950,1,0,0,12487.0
2017-11-07,33.95833333,96,350.5833333,940,220.125,793,33.95833333,96,350.5833333,940,220.125,793,6.0,9.083333332999999,13.0,0.9,1.279166667,2.5,1.159,1.65975,2.131,26.9,52.75125,79.3,18.0,23.625,33.0,950,950.0,950,1,0,0,12233.0
2017-11-08,66.04166667,332,36.66666667,582,76.79166667,371,37.41666667,103,326.4166667,917,213.83333330000002,779,10.0,12.25,14.0,0.5,2.2166666669999997,3.9,2.0269999999999997,2.346875,2.855,39.32,75.90916667,100.0,14.0,20.79166667,30.0,950,952.0833332999998,960,1,0,0,12322.0
2017-11-09,66.16666667,284,55.83333333,519,81.45833333,306,53.08333333,172,271.2083333,847,203.66666669999998,755,9.0,9.583333332999999,10.0,0.4,1.8625,3.5,2.494,2.6118333330000003,2.734,60.73,85.2375,100.0,13.0,15.58333333,21.0,950,959.1666667000002,960,1,0,0,12181.0
2017-11-10,40.25,158,70.66666667,618,57.375,273,40.08333333,116,309.625,872,206.25,753,9.0,11.25,14.0,0.2,1.6333333330000002,4.0,2.6630000000000003,2.902791667,3.07,58.36,87.42208333,100.0,12.0,16.875,24.0,950,957.5,960,1,0,0,11508.0
2017-11-11,55.79166667,210,75.375,637,74.25,272,37.125,107,318.0,893,205.95833330000002,753,11.0,13.54166667,16.0,0.3,1.404166667,3.5,2.8680000000000003,3.000416667,3.147,52.18,84.71625,100.0,15.0,20.125,28.0,950,950.8333332999998,960,0,1,0,12021.0
2017-11-12,61.58333333,315,213.54166669999998,930,166.95833330000002,766,33.33333333,95,337.0833333,930,210.0,766,13.0,14.70833333,17.0,0.4,1.191666667,2.4,2.1069999999999998,2.467875,2.9560000000000004,52.81,83.42666667,100.0,16.0,21.41666667,28.0,950,956.25,960,0,1,0,12153.0
2017-11-13,83.08333333,354,62.04166667,600,101.0,438,33.5,98,325.8333333,909,204.45833330000002,747,15.0,15.75,17.0,0.1,1.1875,2.7,2.887,3.036166667,3.1910000000000003,54.1,86.1475,100.0,18.0,21.58333333,28.0,960,960.0,960,1,0,0,11371.0
2017-11-14,54.20833333,260,84.83333333,784,80.125,438,32.25,91,332.6666667,935,206.20833330000002,757,14.0,15.20833333,17.0,0.8,1.716666667,3.4,2.233,2.509958333,2.798,49.71,84.665,100.0,17.0,21.5,28.0,950,955.0,960,1,0,0,12112.0
2017-11-15,32.41666667,93,339.25,934,207.45833330000002,760,32.41666667,93,339.25,934,207.45833330000002,760,11.0,13.33333333,16.0,0.6,1.2625,2.4,1.82,2.115,2.44,35.59,74.14,100.0,17.0,22.58333333,31.0,950,950.0,950,1,0,0,12259.0
2017-11-16,77.41666667,344,177.5,850,151.83333330000002,600,38.41666667,116,317.5416667,896,202.83333330000002,747,13.0,14.20833333,15.0,0.4,1.375,2.9,1.9369999999999998,2.1630833330000003,2.356,44.34,79.02666667,100.0,17.0,22.125,30.0,950,951.6666667000002,960,1,0,0,12383.0
2017-11-17,30.45833333,87,350.4583333,955,208.54166669999998,765,30.45833333,87,350.4583333,955,208.54166669999998,765,7.0,10.41666667,13.0,1.0,1.595833333,3.2,1.439,1.6505833330000002,1.869,24.55,62.64083333,97.04,16.0,23.0,33.0,950,950.0,950,1,0,0,12492.0
2017-11-18,32.58333333,93,338.0416667,936,204.625,753,32.58333333,93,338.0416667,936,204.625,753,5.0,7.791666667,10.0,1.3,2.8416666669999997,5.4,1.412,1.753125,2.191,24.31,50.72833333,68.16,15.0,22.83333333,33.0,950,952.0833332999998,960,0,1,0,12937.0
2017-11-19,35.58333333,104,325.25,912,201.70833330000002,745,35.58333333,104,325.25,912,201.70833330000002,745,1.0,2.375,5.0,0.8,2.2791666669999997,3.5,1.6740000000000002,1.890375,2.437,36.25,60.36166667,77.97,10.0,13.625,20.0,960,960.0,960,0,1,1,13115.0
2017-11-20,38.375,116,310.4166667,889,197.08333330000002,732,38.375,116,310.4166667,889,197.08333330000002,732,3.0,6.625,9.0,0.5,1.466666667,3.5,1.345,2.1292083330000002,2.6060000000000003,44.44,72.50208333,91.04,10.0,15.375,24.0,950,951.6666667000002,960,1,0,0,13013.0
2017-11-21,45.25,197,272.3333333,961,186.20833330000002,755,28.66666667,85,355.3333333,961,205.16666669999998,755,0.0,3.708333333,8.0,1.1,2.079166667,4.1,1.172,1.367083333,1.574,17.92,50.78875,88.93,12.0,19.20833333,30.0,950,950.4166667000002,960,1,0,0,11098.0
2017-11-22,41.79166667,138,306.8333333,925,200.0,750,41.79166667,138,306.8333333,925,200.0,750,1.0,3.708333333,5.0,0.7,3.4666666669999997,5.2,0.975,1.152875,1.357,40.26,62.34541667,79.06,11.0,14.58333333,21.0,960,960.0,960,1,0,0,11819.0
2017-11-23,27.70833333,79,367.9583333,994,208.125,767,27.70833333,79,367.9583333,994,208.125,767,-2.0,0.833333333,4.0,0.8,1.2375,2.0,0.752,0.872541667,0.965,20.65,51.28666667,79.41,9.0,15.20833333,24.0,950,955.4166667000002,960,1,0,0,11863.0
2017-11-24,27.70833333,80,362.5833333,982,205.41666669999998,758,27.70833333,80,362.5833333,982,205.41666669999998,758,0.0,1.25,6.0,1.0,1.283333333,1.7,0.955,1.034666667,1.136,20.01,41.69875,57.89,12.0,18.41666667,28.0,950,950.0,950,1,0,0,12235.0
2017-11-25,29.0,85,354.7083333,971,202.66666669999998,751,29.0,85,354.7083333,971,202.66666669999998,751,0.0,2.083333333,8.0,0.9,1.8,3.1,1.0270000000000001,1.175875,1.3630000000000002,15.91,39.95458333,58.18,14.0,20.83333333,32.0,950,950.8333332999998,960,0,1,0,12714.0
2017-11-26,34.45833333,99,322.375,922,195.41666669999998,731,34.45833333,99,322.375,922,195.41666669999998,731,4.0,7.625,12.0,0.8,1.925,3.3,1.36,1.676708333,2.076,41.11,65.93666667,100.0,13.0,18.0,25.0,950,959.5833332999998,960,0,1,0,13674.0
2017-11-27,58.16666667,319,201.375,911,148.75,689,33.66666667,99,321.75,923,194.04166669999998,726,9.0,10.625,12.0,0.8,1.766666667,3.6,1.67,1.831125,2.025,42.25,79.44458333,100.0,13.0,18.33333333,26.0,950,955.0,960,1,0,0,12420.0
2017-11-28,38.79166667,248,270.1666667,955,170.20833330000002,737,30.375,87,340.9166667,955,197.375,737,7.0,9.208333332999999,12.0,0.7,1.329166667,2.7,1.271,1.48875,1.696,30.56,70.24083333,100.0,13.0,19.66666667,29.0,950,950.0,950,1,0,0,12204.0
2017-11-29,76.20833333,323,111.70833329999999,702,131.5416667,644,52.5,188,254.625,808,182.375,695,11.0,12.33333333,14.0,0.2,1.4416666669999998,2.8,1.608,2.0150416669999998,2.1519999999999997,56.65,84.92791667,100.0,14.0,18.375,25.0,950,958.75,960,1,0,0,12243.0
2017-11-30,32.54166667,96,328.4166667,942,194.08333330000002,728,32.54166667,96,328.4166667,942,194.08333330000002,728,9.0,10.54166667,12.0,0.2,1.3708333330000002,3.1,1.3219999999999998,1.5813333330000001,1.8330000000000002,39.74,78.0925,100.0,13.0,18.70833333,27.0,950,957.9166667000002,960,1,0,0,12315.0
2017-12-01,47.125,329,233.375,943,145.625,694,29.79166667,87,340.125,952,194.91666669999998,729,9.0,9.833333332999999,11.0,0.8,1.8041666669999998,3.6,1.348,1.487708333,1.619,39.37,77.0725,100.0,13.0,18.125,26.0,950,956.6666667000002,960,1,0,0,12398.0
2017-12-02,78.08333333,309,140.25,662,131.75,530,30.125,89,334.75,939,192.20833330000002,721,8.0,10.16666667,13.0,0.8,1.9375,4.6,1.454,1.865083333,2.736,35.1,75.97958333,100.0,13.0,19.0,28.0,950,951.6666667000002,960,0,1,0,12803.0
2017-12-03,72.83333333,302,138.70833330000002,731,138.54166669999998,569,32.54166667,94,309.375,897,184.33333330000002,695,10.0,11.83333333,15.0,0.6,1.6166666669999998,4.0,2.416,2.7669583330000003,3.093,39.87,79.76208333,100.0,15.0,19.79166667,28.0,950,950.0,950,0,1,0,13095.0
2017-12-04,33.625,99,300.875,893,182.20833330000002,691,33.625,99,300.875,893,182.20833330000002,691,10.0,11.91666667,14.0,0.5,1.2875,3.2,2.66,2.859625,3.0660000000000003,33.29,71.20875,100.0,16.0,21.875,31.0,950,950.0,950,1,0,0,12012.0
2017-12-05,67.91666667,294,179.95833330000002,779,154.875,547,44.625,145,255.25,813,174.08333330000002,667,12.0,13.83333333,16.0,0.7,2.0916666669999997,3.5,2.952,3.534833333,4.2589999999999995,52.21,79.185,100.0,16.0,21.25,28.0,950,952.0833332999998,960,1,0,0,11984.0
2017-12-06,80.45833333,311,55.33333333,311,107.5,419,45.79166667,145,259.8333333,791,176.54166669999998,670,4.0,6.291666667,11.0,1.6,2.958333333,4.5,2.696,2.8818333330000003,3.514,53.3,80.19,100.0,9.0,13.20833333,19.0,960,960.0,960,1,0,0,12308.0
2017-12-07,18.54166667,113,0.0,0,18.54166667,113,65.91666667,208,198.33333330000002,673,169.75,655,-1.0,1.7916666669999999,4.0,1.8,3.7375,5.5,1.9069999999999998,2.3471666669999998,2.92,75.45,91.24291667,100.0,2.0,6.208333333,9.0,950,957.5,960,1,0,0,12340.0
2017-12-08,44.70833333,224,218.54166669999998,970,153.125,729,37.875,116,340.5,970,201.95833330000002,758,-9.0,-4.208333333,-1.0,2.3,4.095833333,5.8,0.389,0.938375,1.8130000000000002,37.31,65.76458333,94.88,0.0,4.0,10.0,960,960.0,960,1,0,0,11316.0
2017-12-09,25.75,76,369.125,1009,198.75,743,25.75,76,369.125,1009,198.75,743,-8.0,-4.458333333,0.0,1.1,3.2833333330000003,4.8,0.489,0.603833333,0.73,25.07,45.36041667,60.41,4.0,9.666666667000001,18.0,960,960.0,960,0,1,0,11940.0
2017-12-10,58.625,263,244.45833330000002,859,162.79166669999998,599,28.16666667,82,346.9166667,975,192.875,726,-4.0,-1.625,2.0,0.8,1.5041666669999998,2.3,0.742,0.9515,1.105,25.36,48.87833333,67.32,7.0,11.91666667,20.0,960,960.0,960,0,1,0,12500.0
2017-12-11,77.58333333,316,127.04166670000001,655,130.5833333,484,28.41666667,84,342.5416667,961,190.75,718,-3.0,-0.708333333,2.0,0.7,1.2625,2.4,1.1159999999999999,1.316083333,1.587,21.62,48.15458333,65.92,7.0,13.66666667,22.0,960,960.0,960,1,0,0,11499.0
2017-12-12,47.0,213,269.3333333,929,172.58333330000002,671,31.41666667,90,327.75,947,188.45833330000002,713,-2.0,-0.166666667,2.0,0.3,1.641666667,3.5,1.138,1.278708333,1.5430000000000001,26.02,47.01458333,62.63,11.0,14.25,21.0,960,960.0,960,1,0,0,11701.0
2017-12-13,64.375,284,12.41666667,121,69.75,321,35.66666667,108,295.7916667,878,179.45833330000002,683,0.0,2.041666667,6.0,0.3,1.008333333,2.1,1.369,2.214833333,2.8160000000000003,28.44,54.60458333,79.31,11.0,14.91666667,22.0,950,954.5833332999998,960,1,0,0,12186.0
2017-12-14,66.83333333,300,17.16666667,129,74.91666667,381,32.54166667,99,298.4583333,873,176.875,672,6.0,8.5,10.0,0.6,1.608333333,2.8,2.625,3.2054166669999997,3.536,42.65,71.94375,100.0,13.0,17.58333333,26.0,950,950.0,950,1,0,0,12250.0
2017-12-15,23.625,186,0.166666667,4,23.75,189,63.625,208,199.41666669999998,665,165.54166669999998,638,3.0,4.166666667,9.0,0.3,2.5375,4.4,2.461,2.798375,3.5010000000000003,82.34,94.91541667,100.0,7.0,8.291666667000001,12.0,950,958.3333332999998,960,1,0,0,12004.0
2017-12-16,57.875,315,57.0,526,80.58333333,536,45.29166667,142,257.25,781,171.83333330000002,655,4.0,6.125,9.0,0.4,1.095833333,2.1,1.037,2.5478333330000003,3.2230000000000003,66.8,90.73125,100.0,7.0,11.16666667,18.0,950,950.8333332999998,960,0,1,0,12292.0
2017-12-17,61.29166667,245,6.916666667,119,65.08333333,309,27.29166667,79,321.625,939,182.95833330000002,694,4.0,8.25,10.0,0.6,0.975,1.7,0.929,2.110041667,3.4789999999999996,53.01,82.04791667,96.83,9.0,14.95833333,23.0,950,950.0,950,0,1,0,12510.0
2017-12-18,72.75,309,29.75,164,88.16666667,410,46.0,160,244.54166669999998,771,167.45833330000002,641,10.0,11.91666667,14.0,0.5,0.8875,2.0,3.502,3.859625,4.126,77.44,94.02916667,100.0,14.0,16.41666667,21.0,950,952.0833332999998,960,1,0,0,10655.0
2017-12-19,71.66666667,300,142.83333330000002,561,136.66666669999998,526,36.20833333,115,278.1666667,877,174.29166669999998,667,11.0,12.33333333,15.0,0.4,1.045833333,2.1,2.985,3.461625,3.895,42.99,79.75375,100.0,14.0,20.125,29.0,950,950.0,950,1,0,0,11604.0
2017-12-20,50.33333333,299,240.375,880,163.08333330000002,676,34.16666667,105,293.9583333,880,177.20833330000002,676,8.0,9.875,13.0,0.7,1.5208333330000001,3.1,2.377,2.781083333,3.498,37.69,71.08125,100.0,15.0,19.5,27.0,950,951.6666667000002,960,1,0,0,11831.0
2017-12-21,62.95833333,275,196.20833330000002,900,153.70833330000002,644,33.375,105,299.4583333,900,179.70833330000002,682,9.0,10.58333333,14.0,0.5,1.183333333,1.8,2.0269999999999997,2.415666667,2.825,31.32,62.76208333,80.85,16.0,22.25,31.0,950,950.0,950,1,0,0,12846.0
2017-12-22,66.79166667,314,129.3333333,837,132.75,643,34.95833333,111,288.4166667,865,175.91666669999998,669,9.0,11.83333333,15.0,0.9,1.454166667,2.5,2.378,2.883375,3.52,37.88,66.47791667,81.59,16.0,22.25,30.0,950,951.25,960,1,0,0,12667.0
2017-12-23,76.33333333,282,91.75,438,125.0,558,39.125,124,273.8333333,836,174.25,664,-4.0,2.75,8.0,0.7,1.608333333,3.3,2.551,2.8915,3.233,27.02,56.60166667,83.13,11.0,15.45833333,22.0,960,960.0,960,0,1,0,12446.0
2017-12-24,31.5,96,304.0416667,892,179.08333330000002,679,31.5,96,304.0416667,892,179.08333330000002,679,6.0,7.583333333,10.0,0.4,1.420833333,3.8,2.359,2.73575,3.2039999999999997,33.61,65.53875,90.5,12.0,18.375,28.0,950,958.75,960,0,1,1,12422.0
2017-12-25,55.29166667,321,125.875,840,117.08333329999999,649,40.375,131,273.0,843,174.75,669,4.0,6.875,9.0,0.5,1.5416666669999999,3.6,2.715,2.8115,3.022,45.45,78.21583333,99.31,9.0,14.54166667,23.0,950,959.5833332999998,960,1,0,1,12191.0
2017-12-26,76.83333333,312,138.25,654,135.70833330000002,489,41.20833333,123,271.6666667,839,176.20833330000002,673,8.0,9.458333332999999,11.0,0.1,0.9208333329999999,2.1,2.245,2.42975,2.6910000000000003,48.95,78.23041667,99.65,13.0,17.16666667,24.0,950,953.3333332999998,960,1,0,0,11297.0
2017-12-27,38.66666667,223,1.291666667,17,39.45833333,232,54.45833333,194,231.5,790,171.625,666,5.0,7.333333333,10.0,0.3,1.7,3.1,2.039,2.261791667,2.421,65.16,90.6725,100.0,9.0,12.41666667,17.0,960,960.0,960,1,0,0,10734.0
2017-12-28,51.625,282,17.79166667,374,56.25,315,47.20833333,150,255.5,778,173.5,661,5.0,6.333333333,8.0,0.3,1.283333333,3.1,2.167,2.51125,2.678,58.54,87.65666667,100.0,8.0,12.0,19.0,960,960.0,960,1,0,0,9982.0
2017-12-29,73.91666667,296,105.29166670000001,586,110.83333329999999,426,42.625,136,267.6666667,826,175.0,668,6.0,8.166666667000001,10.0,0.1,0.870833333,2.5,2.6439999999999997,2.718375,2.8089999999999997,54.88,86.96875,100.0,9.0,13.91666667,22.0,960,960.0,960,1,0,0,10025.0
2017-12-30,45.33333333,249,266.0416667,885,172.625,687,34.95833333,105,299.3333333,885,181.25,687,8.0,9.083333332999999,10.0,0.2,1.133333333,2.7,1.8880000000000001,2.215041667,2.636,40.26,74.01333333,98.0,13.0,18.0,26.0,950,953.75,960,0,1,1,10949.0
2017-12-31,48.25,196,4.875,73,50.29166667,230,42.75,134,263.875,816,174.875,666,9.0,9.791666667000001,11.0,0.2,1.408333333,3.8,2.017,2.82525,3.487,51.25,75.22083333,90.56,14.0,17.875,23.0,950,953.3333332999998,960,0,1,1,11936.0
2018-01-01,33.125,111,17.375,257,37.375,150,63.875,205,204.125,662,168.04166669999998,641,-1.6,0.979166667,5.9,2.4,2.858333333,3.3,2.4,2.725,3.0,56.92,70.6925,80.48,2.6,5.995833332999999,9.4,968,969.375,972,1,0,1,12191.0
