date,Q,DHIAv,DHIMax,DNIAv,DNIMax,GHIAv,GHIMax,CDHIAv,CDHIMax,CDNIAv,CDNIMax,CGHIAv,CGHIMax,DPMin,DPAv,DPMax,WSMin,WSAv,WSMax,RainMin,RainAv,RainMax,RHMin,RHAv,RHMax,TMin,TAv,TMax,PMin,PAv,PMax,Weekday,Weekend,Festive
15/08/2016,13274,114.5833333,497,17.25,170,128.875,661,78.41666667,225,310.3333333,792,303.9583333,945,19,19.91666667,21,0.8,2.075,3.6,5.232,5.387416667,5.944,58.28,85.14375,100,23,26.125,31,950,950,950,1,0,0
16/08/2016,12657,143.7916667,495,129.5833333,663,218.3333333,806,54.70833333,132,359.5416667,867,312.0833333,976,19,20.04166667,21,0.1,1.733333333,3.2,5.134,5.311958333,5.457,65.4,88.46208333,100,23,25.58333333,30,950,950,950,1,0,0
17/08/2016,12310,125.7916667,492,130.9166667,890,218.2083333,981,46.75,116,379.7083333,890,314.4583333,981,17,18.83333333,20,1.3,3.5125,6.4,5,5.309,5.606,50.52,80.63583333,100,22,26.29166667,32,950,950,950,1,0,0
18/08/2016,12599,92,417,180.0416667,895,235.0416667,980,51.25,129,363.0833333,895,312.0416667,980,17,18.91666667,21,1.2,3.491666667,5.4,4.805,5.164791667,5.463,45,76.71291667,100,22,27.33333333,34,950,950,950,1,0,0
19/08/2016,11849,91.83333333,418,194.7083333,882,250.5833333,977,52.79166667,139,358.25,885,310.125,977,18,19.16666667,21,1.1,2.408333333,3.3,4.833,5.247875,5.7,43.9,74.58666667,100,22,27.875,35,950,950,950,1,0,0
20/08/2016,13855,89.08333333,503,102.4583333,789,167.2916667,795,78.875,225,300.3333333,812,298.4166667,939,19,20.375,22,0.9,1.9,3.1,5.09,5.70225,6.535,54.32,82.48083333,100,23,27.45833333,33,950,950,950,0,1,0
21/08/2016,12682,126.4583333,471,20.875,154,142.9583333,552,67.29166667,174,322.7916667,822,301.75,955,20,21.04166667,22,0.3,1.383333333,2.4,5.383,5.614625,5.875,78.03,94.04333333,100,23,25.25,28,950,950,950,0,1,0
22/08/2016,10874,71.54166667,373,296.7083333,894,285.75,988,52.5,123,365.3333333,894,313.2083333,988,17,18.625,20,1.4,3.579166667,6.2,3.226,3.850416667,5.196,44.34,78.21416667,100,22,26.58333333,33,950,950,950,1,0,0
23/08/2016,13481,50.95833333,206,365.1666667,925,311.7916667,1004,45.70833333,110,391,925,318.9583333,1004,15,17.08333333,19,1.2,3.425,6.1,2.569,2.953666667,3.606,39.6,73.56083333,100,20,26.375,34,950,953.75,960,1,0,0
24/08/2016,13265,57.58333333,302,343.4166667,922,302.2916667,994,43.625,104,390.9583333,922,315.625,994,17,17.66666667,19,1.2,3.045833333,5.6,2.267,3.302333333,3.692,44.28,74.23458333,100,21,26.625,34,950,952.0833333,960,1,0,0
25/08/2016,12612,48.375,203,391.0833333,949,320.0416667,1019,43.875,108,405.125,949,323.4583333,1019,10,14.29166667,18,0.9,2.320833333,4.3,1.728,2.460458333,3.506,29.11,65.41291667,100,19,26.16666667,34,950,950,950,1,0,0
26/08/2016,12708,46.79166667,119,383.0416667,920,313.75,994,46.79166667,119,383.0416667,920,313.75,994,15,16.75,19,0.6,2.141666667,4.2,2.81,3.55075,4.446,39.33,70.6925,100,21,26.83333333,34,950,950,950,1,0,0
27/08/2016,14072,79.5,416,301.2083333,893,289.4166667,977,48.25,123,372,893,307.7916667,977,16,18.125,20,0.6,2.075,3.9,4.088,4.45975,5.135,43.24,72.53958333,100,22,27.45833333,34,950,950,950,0,1,0
28/08/2016,13086,78.125,409,265,876,276.125,966,54.25,142,351.25,876,302.5416667,966,17,18.79166667,20,0.6,1.904166667,3.6,4.434,4.850125,5.217,45.94,74.39416667,100,23,27.625,34,950,950,950,0,1,0
29/08/2016,11377,129.5,455,57.29166667,398,169,790,81.04166667,239,293.7083333,773,290.5416667,925,19,19.58333333,21,0.3,1.470833333,3,4.872,5.015708333,5.154,60.7,84.96625,100,23,26.16666667,31,950,950,950,1,0,0
30/08/2016,12555,117.5,463,126.5416667,887,208.0833333,945,55.41666667,191,338.9583333,892,299.0833333,967,18,19.75,21,0.8,2.458333333,4.3,4.794,5.094791667,5.987,55.16,84.6825,100,22,26,32,950,950,950,1,0,0
31/08/2016,12447,92.58333333,487,175.25,867,230.25,930,51.66666667,142,355.75,867,298.7083333,952,19,20.375,21,0.5,2.333333333,3.6,4.843,5.401875,6.073,66.06,89.17541667,100,23,25.75,30,950,950,950,1,0,0
01/09/2016,12057,132.125,474,143.375,686,226.8333333,815,59.41666667,174,333.75,853,295.875,954,18,19.375,21,0.4,1.625,3.4,4.459,4.790166667,5.131,55.61,80.75833333,100,22,26.625,32,950,950,950,1,0,0
02/09/2016,12122,142.75,491,74.33333333,318,188.0416667,629,79.08333333,215,290.5,756,287.2916667,929,18,19.41666667,20,0.2,1.420833333,3.2,4.573,4.660041667,4.894,56.22,80.19583333,100,23,26.875,32,950,950,950,1,0,0
03/09/2016,13691,102,473,210.8333333,847,249.1666667,931,61.29166667,156,327.0833333,853,293.9166667,955,18,18.91666667,21,0.3,1.8625,3.8,4.229,4.47325,4.852,48.72,77.81083333,100,22,26.79166667,33,950,950,950,0,1,0
04/09/2016,12391,125.2083333,476,89.04166667,461,183.9166667,766,51.16666667,136,351.7916667,883,295.2916667,951,18,18.70833333,20,0.5,2.825,5.4,4.357,4.759541667,5.141,53.56,80.67291667,100,22,26.125,32,950,950,950,0,1,0
05/09/2016,11763,138.4166667,477,121.625,521,215.5416667,731,47.08333333,121,357.8333333,884,294.7916667,951,18,18.875,21,2,3.866666667,5.8,4.804,5.093333333,5.354,52.53,80.3125,100,22,26.33333333,32,950,950,950,1,0,0
06/09/2016,12102,140.8333333,468,92.625,393,211,772,44.125,119,364.4166667,912,296.7083333,960,19,19.5,21,1.1,3.070833333,4.7,4.172,4.414125,4.587,52.75,80.67666667,100,22,26.79166667,33,950,950,950,1,0,0
07/09/2016,12159,98.70833333,468,234.2916667,923,253.3333333,953,43.95833333,115,372.5833333,928,301.2916667,978,15,17.91666667,20,0.9,2.245833333,4.1,3.014,3.355333333,4.046,40.43,75.33833333,100,22,26.79166667,34,950,952.9166667,960,1,0,0
08/09/2016,12893,50.91666667,197,342.5,919,292.3333333,969,45.79166667,119,368.5,919,299.1666667,969,15,16.125,18,0.8,1.6875,3.4,2.825,3.0755,3.418,36.97,68.2325,100,20,26.95833333,35,950,950,950,1,0,0
09/09/2016,12502,47.25,118,366.625,918,299.4166667,975,47.25,118,366.625,918,299.4166667,975,13,15,17,0.8,1.895833333,4,2.517,2.863208333,3.266,30.46,63.535,93.54,20,27.16666667,35,950,950,950,1,0,0
10/09/2016,14467,50,129,354.3333333,892,293.9583333,959,50,129,354.75,892,294.125,959,15,16.75,20,0.3,2.029166667,3.9,2.858,3.344833333,3.998,40.04,68.79166667,97.01,21,27.25,34,950,952.5,960,0,1,0
11/09/2016,14060,96.79166667,363,190.25,872,230.25,945,54.70833333,147,333.875,872,287.25,945,16,17.95833333,20,0.3,1.629166667,3.5,3.891,4.096208333,4.416,46.26,74.19541667,100,22,26.95833333,33,950,955.4166667,960,0,1,0
12/09/2016,11803,53.58333333,136,339.2083333,871,286.9583333,943,53.58333333,136,339.2083333,871,286.9583333,943,16,17.25,18,0.7,2.05,3.7,3.825,4.119291667,4.524,39.08,67.47625,97.27,22,28,35,950,950,950,1,0,0
13/09/2016,12920,71.08333333,244,257.5833333,844,264.3333333,923,59.625,164,319.9583333,844,280.7916667,923,17,18.125,19,0.5,1.608333333,3.1,4.454,4.606791667,4.819,48.5,74.06583333,100,22,27.20833333,33,950,950,950,1,0,0
14/09/2016,12529,86.5,438,212.5833333,846,234.0416667,926,54.29166667,145,331.9583333,851,281.4166667,926,18,18.375,20,0.3,1.654166667,3.3,4.529,4.780291667,5.028,46.88,74.73166667,98.88,22,27.20833333,34,950,950,950,1,0,0
15/09/2016,12736,87.95833333,451,221.5416667,853,243.0833333,924,53.20833333,140,331.1666667,857,279.9166667,924,19,19.54166667,21,0.3,1.483333333,3.1,4.717,4.981458333,5.279,52.98,79.90458333,100,23,27.125,33,950,950,950,1,0,0
16/09/2016,13043,82.66666667,388,249.2083333,866,255.2916667,926,55.125,145,325.7083333,866,278.2916667,926,18,19.79166667,21,0.4,1.370833333,3.1,4.364,4.713625,5.094,52.36,80.405,100,23,27.16666667,33,950,950,950,1,0,1
17/09/2016,12969,43.75,115,359.75,915,285.7083333,942,43.75,115,359.75,915,285.7083333,942,16,18.08333333,20,0.7,2.104166667,4.3,3.208,3.732375,4.249,39.14,68.21166667,95.1,23,28.54166667,36,950,950,950,0,1,0
18/09/2016,12510,66.875,371,302.6666667,925,269.0416667,943,39.66666667,106,371,925,286.5,943,13,16.5,19,0.9,2.0375,4.1,3.078,3.511208333,3.99,30.02,63.59625,93.45,22,28.70833333,37,950,950,950,0,1,0
19/09/2016,12458,56.04166667,321,332.3333333,927,275.1666667,940,39.375,106,370.9583333,927,285.1666667,940,16,17.83333333,20,0.8,2.166666667,3.9,3.193,3.594083333,3.968,37.95,66.67666667,96.27,23,28.95833333,36,950,950,950,1,0,0
20/09/2016,12923,39.54166667,103,378.1666667,940,288.8333333,955,39.54166667,103,378.1666667,940,288.8333333,955,12,16.20833333,20,0.7,1.829166667,3.6,2.513,2.802541667,3.654,32.68,66.05208333,100,22,27.54166667,35,950,952.0833333,960,1,0,0
21/09/2016,12864,45.29166667,122,356.9583333,912,283.125,943,45.29166667,122,356.9583333,912,283.125,943,13,15.25,16,0.8,1.829166667,3.3,2.377,2.831291667,3.342,36.3,63.38416667,91.67,21,27.08333333,34,950,950,950,1,0,0
22/09/2016,13136,83.33333333,422,270.5,888,251.625,884,48.16666667,130,339.7916667,888,275.2916667,919,13,15.58333333,17,0.6,1.683333333,3.4,2.898,3.714333333,4.439,37.81,66.53333333,94.59,21,26.58333333,33,950,950,950,1,0,0
23/09/2016,13328,59.125,357,318.875,882,268.7916667,916,49.41666667,134,334.0833333,882,272.3333333,916,14,16,19,0.8,2.454166667,4.9,3.866,4.167708333,4.49,32.3,64.81458333,93.17,21,27.66666667,36,950,950,950,1,0,0
24/09/2016,14660,75.91666667,300,156.5833333,882,185.9166667,902,53.91666667,161,320.375,882,268.25,902,16,17.83333333,19,0.5,1.820833333,3.6,3.912,4.357958333,5.024,42.52,73.39041667,99.79,22,27.33333333,34,950,950,950,0,1,0
25/09/2016,12197,118.125,442,107.2083333,645,186.75,701,59.54166667,167,302.9583333,825,262.7916667,890,18,19.25,21,0.3,1.520833333,2.5,4.307,5.03475,5.989,56.44,83.90916667,100,22,25.83333333,31,950,950,950,0,1,0
26/09/2016,11815,64.04166667,350,10.70833333,90,69.66666667,395,57.79166667,161,307.0833333,810,261.0416667,881,19,19.66666667,21,1.5,2.7,4.6,5.073,5.457375,5.897,72.33,94.44875,100,22,23.83333333,28,950,950,950,1,0,0
27/09/2016,11995,81.95833333,352,7.541666667,68,87.58333333,401,50.91666667,138,324.625,847,263.25,888,17,17.375,19,0.4,1.829166667,3,4.754,5.075458333,5.575,71.77,92.87875,100,20,21.83333333,26,950,950.8333333,960,1,0,0
28/09/2016,12037,96.83333333,429,99.83333333,706,145,576,58.58333333,156,302.7916667,818,258.5833333,878,16,17.79166667,19,0.2,1.525,3.3,4.672,5.027,5.37,63.88,87.61083333,100,19,23.54166667,29,950,954.1666667,960,1,0,0
29/09/2016,12067,67.66666667,415,8.583333333,90,74.58333333,491,56.70833333,164,303.5833333,832,257.5416667,878,18,18.95833333,20,0.1,1.6125,3.6,4.664,5.122375,5.314,61.6,87.05708333,100,21,24.75,30,960,960,960,1,0,0
30/09/2016,12145,111.4166667,419,144.7916667,755,199.375,828,66.08333333,189,285.0833333,803,254.375,866,16,16.66666667,19,0.4,1.445833333,2.9,4.286,4.476666667,4.667,58.48,83.61166667,100,20,23.20833333,28,950,955.8333333,960,1,0,0
01/10/2016,12998,115.9583333,431,57,335,157.4166667,683,65.125,203,281.25,798,251.9166667,864,15,16.41666667,18,0.2,1.2,2.5,4.509,4.769708333,5.033,65.52,85.39583333,100,19,22.625,27,950,950,950,0,1,0
02/10/2016,12203,94.58333333,425,42.16666667,354,120.75,691,61.79166667,173,298.2083333,801,254.6666667,869,16,17.25,19,0,1.0625,2.7,3.05,3.90575,4.505,61.37,84.83041667,100,19,23.58333333,29,950,950,950,0,1,0
03/10/2016,11781,56.83333333,367,315.5416667,894,254.125,900,46.375,126,344.25,894,265.0833333,900,16,16.70833333,18,0.4,1.1625,2.4,2.743,2.929916667,3.377,46.3,78.43458333,100,19,24.45833333,32,950,950,950,1,0,0
04/10/2016,11862,43.5,120,341.25,899,259.5,886,43.5,120,341.25,899,259.5,886,15,16.54166667,18,0.9,1.566666667,2.9,3.416,3.760875,4.178,38.43,71.64083333,100,20,26.45833333,35,950,950,950,1,0,0
05/10/2016,12480,74.875,406,262.25,867,235.8333333,876,49.70833333,138,324.0833333,867,255.5416667,876,17,17.91666667,20,0.3,1.65,3.4,3.44,3.796958333,4.157,45.13,74.55458333,100,22,26.91666667,34,950,950,950,1,0,0
06/10/2016,12548,91.08333333,416,199.25,913,200.2083333,886,42,115,344.0416667,913,258.3333333,886,18,19.04166667,20,0.7,1.795833333,3.4,3.247,3.455708333,3.684,51.18,80.15583333,100,21,26.45833333,33,950,950,950,1,0,0
07/10/2016,12344,80.29166667,404,246.0833333,907,225.4166667,877,41.66666667,116,343.7916667,907,256.75,877,18,18.83333333,21,0.4,2.120833333,3.7,2.989,3.700708333,4.824,55.49,84.47833333,100,21,25.29166667,31,950,950,950,1,0,0
08/10/2016,13982,109.8333333,421,41.16666667,273,140.4166667,653,50.54166667,144,318.5833333,842,249.625,857,16,17.25,19,0.5,1.841666667,3.6,3.566,3.897291667,4.288,61.78,87.9725,100,20,22.79166667,28,950,958.75,960,0,1,0
09/10/2016,11850,101.5416667,398,127.7083333,717,170.4166667,694,59.91666667,169,298.75,853,249.5833333,869,14,15.66666667,17,0.3,1.3625,2.8,2.467,2.891916667,3.539,52.54,81.11041667,100,19,22.75,28,960,960,960,0,1,0
10/10/2016,12567,109.4583333,409,149.7083333,649,185.1666667,678,50.29166667,145,326.6666667,899,254.5416667,882,14,15.16666667,16,0.7,1.645833333,3.1,2.092,2.365833333,2.557,47.19,79.89791667,100,18,22.75,30,950,958.75,960,1,0,0
11/10/2016,12406,45.41666667,257,342.9166667,949,254.25,899,38.25,103,369,949,261.9166667,899,12,14.41666667,16,0.7,1.458333333,3,1.667,1.9195,2.159,37.43,74.39041667,100,18,23.54166667,31,950,956.25,960,1,0,0
12/10/2016,12083,35.41666667,96,370.7083333,950,258.9166667,889,35.41666667,96,370.7083333,950,258.9166667,889,13,14.45833333,16,0.8,1.55,3,2.001,2.254291667,2.488,35.84,70.52,100,18,24.54166667,33,950,951.25,960,1,0,0
13/10/2016,12664,52.83333333,333,303.125,940,231.875,873,34.91666667,96,364.7916667,940,253.8333333,873,15,16.83333333,19,0.8,2.45,4.8,2.292,2.789416667,3.307,45.86,77.68333333,100,19,25.04166667,33,950,951.25,960,1,0,0
14/10/2016,12368,37.20833333,102,356,923,250.5833333,866,37.20833333,102,356,923,250.5833333,866,14,15.70833333,18,0.8,2.079166667,4,2.852,2.962666667,3.26,39.73,74.21541667,100,19,24.875,33,950,951.25,960,1,0,0
15/10/2016,13686,36.66666667,100,356.6666667,925,249.25,863,36.66666667,100,356.6666667,925,249.25,863,14,15.25,16,0.9,1.9625,3.9,2.701,2.868125,3.002,40.94,71.6,100,19,25,33,950,950,950,0,1,0
16/10/2016,12300,44.375,261,329.5833333,931,240.7916667,863,37,100,357.25,931,249.1666667,863,13,14.5,16,0.7,1.641666667,3.4,2.285,2.593833333,2.973,33.39,67.77708333,99.57,19,25.54166667,34,950,950,950,0,1,0
17/10/2016,12382,52.70833333,270,293.2916667,955,229,875,34.75,97,370.7916667,955,252.5416667,875,7,11.625,15,0.9,1.7375,3.7,1.898,2.027166667,2.283,22.29,57.33791667,87.63,20,25.79166667,35,950,950,950,1,0,0
18/10/2016,12498,37.08333333,101,356.4583333,930,246.3333333,857,37.08333333,101,356.4583333,930,246.3333333,857,9,11.70833333,16,0.8,1.616666667,3.3,1.912,2.417625,2.939,24.86,55.26791667,84.2,20,25.95833333,35,950,950,950,1,0,0
19/10/2016,12625,50.83333333,320,307.8333333,885,230.625,833,42.08333333,116,331.375,885,237.9583333,833,14,15,16,0.7,1.795833333,3.7,2.975,3.194666667,3.463,40.83,67.95708333,87.32,20,25.41666667,33,950,950,950,1,0,0
20/10/2016,12524,63.375,405,131.6666667,857,134.0416667,702,45.79166667,133,314.2916667,886,234.6666667,830,14,15.79166667,18,0.8,2.154166667,4.1,2.878,3.411958333,4.051,41.63,75.17541667,100,20,24.66666667,32,950,952.5,960,1,0,0
21/10/2016,12680,70.54166667,406,124.25,834,134.3333333,680,47.5,131,319.4166667,874,235.625,830,9,11.04166667,17,0.2,2.058333333,3.4,2.258,2.788041667,3.723,43.28,73.68958333,100,16,19.75,25,960,960,960,1,0,0
22/10/2016,13334,96.08333333,385,143.25,809,177.1666667,678,41.5,114,333.0833333,897,235.625,829,8,9.125,11,0.5,1.558333333,2.9,2.359,2.855958333,3.342,45.98,66.10791667,78.52,16,19.20833333,24,950,958.3333333,960,0,1,0
23/10/2016,11238,90.875,375,150.5,875,185.2083333,774,39.66666667,113,331.0833333,885,231.1666667,815,11,13.04166667,16,0.8,1.583333333,2.9,3.389,3.741,4.134,52.01,75.39791667,100,17,21.16666667,27,950,957.9166667,960,0,1,0
24/10/2016,12655,59.58333333,227,87.91666667,695,84.41666667,327,39.04166667,111,333.7916667,898,230.9583333,815,15,16.25,18,0.7,1.925,3.5,3.186,3.550583333,3.991,49.97,82.80375,100,18,23.08333333,30,960,960,960,1,0,0
25/10/2016,12927,91.08333333,377,77.66666667,415,124.875,635,36.91666667,104,338.875,920,231.0416667,816,14,15.5,17,0.8,2.066666667,4,3.024,3.273166667,3.466,55.06,82.28625,100,18,22.25,28,950,956.25,960,1,0,0
26/10/2016,11801,75.20833333,387,215,903,182.375,777,36.08333333,104,343.6666667,929,231.6666667,819,14,14.66666667,15,0.6,1.7375,3.5,2.434,2.833458333,3.216,49.15,79.09166667,100,18,22.5,29,950,955,960,1,0,0
27/10/2016,13318,58.04166667,324,286.625,907,215.125,788,39.70833333,109,332.5416667,916,229.7916667,818,13,13.83333333,15,0.7,1.541666667,3.2,1.966,2.363125,2.564,47.68,75.80791667,100,17,22.04166667,29,960,960,960,1,0,0
28/10/2016,12542,35.04166667,99,360.2916667,949,235.9166667,835,35.04166667,99,360.2916667,949,235.9166667,835,10,11.625,13,0.7,1.4625,2.9,1.472,1.7665,2.091,37.07,71.63291667,100,16,21.20833333,29,950,959.1666667,960,1,0,0
29/10/2016,13364,32.79166667,90,355.6666667,941,230.3333333,817,32.79166667,90,355.6666667,941,230.3333333,817,11,12.66666667,14,0.9,1.7875,3.7,1.892,2.341875,2.78,41.57,73.19791667,100,16,21.66666667,29,950,957.9166667,960,0,1,0
30/10/2016,12374,35.54166667,99,340.0416667,913,224.875,801,35.54166667,99,340.0416667,913,224.875,801,12,12.54166667,14,0.8,1.491666667,3,2.666,2.852416667,2.982,41.4,71.04166667,94.97,17,22.25,30,950,957.9166667,960,0,1,0
31/10/2016,11200,33.875,93,343.25,927,224.1666667,801,33.875,93,343.25,927,224.1666667,801,12,13.41666667,15,0.7,1.604166667,3.3,2.788,3.007458333,3.507,39.52,70.96958333,94.91,17,23.04166667,31,950,951.6666667,960,1,0,0
01/11/2016,11853,37.83333333,105,322.0833333,891,217.75,783,37.83333333,105,322.0833333,891,217.75,783,14,15.79166667,18,0.8,1.854166667,3.8,3.303,3.648791667,4.09,39.83,75.99666667,100,18,24.58333333,33,950,950,950,1,0,0
02/11/2016,11836,65.66666667,362,212.5416667,899,173.1666667,750,36.08333333,100,322.5833333,899,215.125,774,16,17.625,20,0.8,2.391666667,4.6,3.516,3.90325,4.505,49.45,81.97833333,100,19,24.625,32,950,950,950,1,0,0
03/11/2016,12029,89.70833333,379,151.7083333,795,153.9583333,514,36.75,107,318.4166667,894,213.2083333,767,17,18.70833333,21,0.8,2.191666667,3.6,3.645,4.014333333,4.338,60.71,89.06833333,100,20,24.08333333,30,950,956.6666667,960,1,0,0
04/11/2016,11883,31.75,205,76.16666667,799,60.375,488,36.66666667,105,318.375,890,212.2083333,766,17,17.75,19,0.6,1.520833333,3.1,3.628,3.930541667,4.173,68.24,91.46791667,100,20,22.5,27,960,960,960,1,0,0
05/11/2016,12410,73.125,353,113.4583333,866,130.3333333,621,33.54166667,88,329,916,213.625,773,16,16.79166667,18,0.6,2.054166667,3.6,3.324,3.691458333,4.107,64.55,89.20125,100,19,22.16666667,27,950,957.0833333,960,0,1,0
06/11/2016,12928,68.70833333,344,34.08333333,274,84.375,409,53.66666667,180,265.2916667,809,200.6666667,725,15,16.33333333,18,0.2,1.145833333,2.2,3.841,4.241041667,4.537,63.87,89.44791667,100,18,21.58333333,27,950,951.6666667,960,0,1,0
07/11/2016,10781,73.33333333,370,186.2916667,837,162.6666667,714,44.29166667,131,299.1666667,845,207.125,754,15,16.5,18,0.4,1.120833333,2,3.098,3.278333333,3.665,60.34,87.89291667,100,18,22.04166667,27,950,950.4166667,960,1,0,0
08/11/2016,11630,76.54166667,349,52.79166667,310,106.8333333,578,39.54166667,115,309.0833333,891,207.6666667,757,13,15,17,0.7,1.2375,2.2,2.924,3.240125,3.417,68.11,92.73208333,100,17,19.58333333,22,950,957.0833333,960,1,0,0
09/11/2016,11921,48.25,209,1.208333333,10,49.08333333,215,42.79166667,119,301.2083333,871,206.8333333,758,11,12.08333333,13,1.1,2.675,4.1,2.606,2.914833333,3.321,62.54,89.21083333,100,15,17.45833333,22,960,960,960,1,0,0
10/11/2016,12228,92.45833333,362,37.29166667,257,115.9166667,522,44.875,136,290.2083333,840,202.0416667,738,11,12.70833333,14,0.4,1.4625,2.8,3.155,3.317833333,3.461,64.64,90.79708333,100,15,17.75,23,960,960,960,1,0,0
11/11/2016,11516,41.54166667,270,1.75,25,42.83333333,288,48.58333333,145,273.9583333,820,198.1666667,730,13,13.04166667,14,0.2,1.141666667,2.5,3.356,3.554833333,3.93,73.27,94.36083333,100,16,17.125,21,960,960,960,1,0,0
12/11/2016,11567,40.375,167,0.083333333,1,40.45833333,168,48.375,149,273.4583333,807,195.6666667,719,13,13.04166667,14,0.2,0.879166667,1.9,3.78,3.865833333,3.933,85.07,97.37,100,15,16.5,19,960,960,960,0,1,0
13/11/2016,10656,63.66666667,277,2.833333333,23,65.75,295,42.375,125,290.0833333,831,196.8333333,724,11,12.20833333,14,0.3,1.129166667,2.2,3.475,3.853291667,3.984,80.39,95.66541667,100,14,16.45833333,20,960,960,960,0,1,0
14/11/2016,11364,71.91666667,276,26.66666667,296,85.41666667,457,39.54166667,119,304.6666667,866,199.7916667,734,11,12.625,14,0.4,0.916666667,2.2,2.7,3.165083333,3.519,59.24,86.71458333,100,14,18.45833333,25,950,955.8333333,960,1,0,0
15/11/2016,11671,32.29166667,93,347.7083333,945,210.125,768,32.29166667,93,347.7083333,945,210.125,768,8,10.58333333,13,0.9,1.475,2.5,1.249,1.740875,2.639,39.02,72.99916667,100,15,19.625,27,950,957.0833333,960,1,0,0
16/11/2016,12293,27.16666667,77,374.625,996,215.5,785,27.16666667,77,374.625,996,215.5,785,3,6.666666667,9,1.1,1.566666667,2.7,0.944,1.058333333,1.302,25.61,63.21875,91.97,13,18.54166667,28,950,950,950,1,0,0
17/11/2016,13545,30.08333333,87,341.8333333,939,204.25,750,30.08333333,87,341.8333333,939,204.25,750,7,10.625,15,0.8,1.379166667,2.6,1.386,2.180958333,2.792,34.95,70.2125,99.88,14,20.625,30,950,950,950,1,0,0
18/11/2016,13700,33,93,327.1666667,926,201.9166667,746,33,93,327.1666667,926,201.9166667,746,10,12.75,16,0.5,2.791666667,5.5,2.051,2.483666667,2.901,38.24,72.69166667,100,17,22.04166667,29,950,952.9166667,960,1,0,0
19/11/2016,11117,48.70833333,304,284.1666667,966,188.0833333,764,29.04166667,85,357.125,966,208.125,764,0,2,8,0.2,2.4,5.1,1.266,1.491291667,2.182,35.43,59.13291667,81.34,10,13.625,19,960,962.9166667,970,0,1,0
20/11/2016,12643,27.66666667,80,358.2916667,967,205.9166667,757,27.66666667,80,358.2916667,967,205.9166667,757,1,4.291666667,7,0.5,1.716666667,3.6,1.417,1.674041667,2.244,38.34,64.13583333,84.8,9,14.875,23,960,960,960,0,1,0
21/11/2016,10852,26.83333333,77,354.5,965,203.0416667,749,26.83333333,77,354.5,965,203.0416667,749,6,8.875,12,0.7,1.4875,3.4,1.79,2.195625,2.596,32.7,72.21375,99.51,12,18.5,28,950,951.25,960,1,0,1
22/11/2016,11472,83.91666667,284,92.04166667,467,135.25,601,33.58333333,101,318.2916667,898,194,719,11,12.04166667,15,0.8,1.145833333,1.8,2.528,2.81775,3.237,42.72,74.83833333,95.91,15,20.45833333,28,950,950,950,1,0,0
23/11/2016,11840,75.41666667,326,122.4166667,699,122.4166667,557,41.08333333,126,295.8333333,860,191.375,715,11,12.04166667,14,0.1,1.9375,4.3,2.393,2.490083333,2.736,53.89,78.89958333,100,15,19.58333333,25,950,955,960,1,0,0
24/11/2016,12394,85.58333333,337,117.375,634,129.2916667,518,35.04166667,100,316.5416667,911,195,728,10,11.875,14,0.3,1.766666667,4,1.971,2.220708333,2.644,43.76,79.70083333,100,15,19.41666667,27,950,957.0833333,960,1,0,0
25/11/2016,11943,75.29166667,312,138.5416667,642,133.7083333,551,34.875,104,318.8333333,911,194.7916667,726,8,10.25,13,0.7,1.775,3.6,1.858,2.035708333,2.402,48.69,76.47083333,100,14,18.45833333,25,960,960,960,1,0,0
26/11/2016,11374,68.70833333,269,51.625,595,81.83333333,290,35.20833333,105,306.7916667,889,190.125,710,11,12.95833333,14,0.5,1.808333333,3.5,2.423,2.620166667,2.747,55.47,87.06791667,100,15,18.83333333,25,960,960,960,0,1,0
27/11/2016,13048,35.75,239,296.8333333,932,179.3333333,719,29.08333333,83,332.0416667,932,192.7916667,719,11,12.54166667,14,0.8,1.741666667,3.4,2.378,2.539708333,2.707,39.93,78.8175,100,15,20.5,29,940,950,960,0,1,0
28/11/2016,10439,33.70833333,237,335.4583333,988,195.4166667,752,26.91666667,79,359.1666667,988,202.0416667,752,1,6.875,12,0.5,2.504166667,4.9,0.865,1.455666667,2.568,18.46,50.25291667,84.97,17,22.5,31,940,941.6666667,950,1,0,0
29/11/2016,12185,45.70833333,252,267.2083333,975,178.6666667,739,26.875,77,353.375,979,198.3333333,739,2,7,11,0.4,2.058333333,4,0.958,1.463083333,2.021,24.1,48.40583333,67.33,17,22.54166667,32,940,941.25,950,1,0,0
30/11/2016,12402,28.58333333,82,350.0416667,978,198.6666667,743,28.58333333,82,350.0416667,978,198.6666667,743,-1,2.541666667,8,1,2.441666667,3.8,0.951,1.333625,1.871,25.53,52.65791667,74.27,11,16.25,23,950,950,950,1,0,0
01/12/2016,12222,30.625,88,327.75,934,190.9583333,717,30.625,88,327.75,934,190.9583333,717,3,7.625,13,0.7,1.995833333,3.9,1.766,2.150708333,2.788,41.99,70.35083333,100,10,16.875,25,950,950,950,1,0,0
02/12/2016,12156,81.375,311,97.16666667,500,128.875,552,32.54166667,95,302.5,893,183,691,11,13.91666667,16,0.4,1.141666667,2.8,2.255,3.269083333,4.165,50.8,84.97333333,100,15,20.25,28,950,950,950,1,0,0
